account_id,customer_id,account_type,account_status,account_balance,open_date,branch_id
ACC0006608,CUST000562,Savings,Active,5922.58,2023-11-28,BR0066
ACC0006609,CUST001382,Savings,Active,2617.46,2022-11-09,BR0029
ACC0006610,CUST002103,Savings,Active,8883.12,2025-06-29,BR0082
ACC0006611,CUST003530,Line of Credit,Active,4968.55,2025-10-20,BR0044
ACC0006612,CUST002058,Chequing,Active,7322.62,2024-10-30,BR0003
ACC0006613,CUST002512,Savings,Active,755.51,2023-04-13,BR0059
ACC0006614,CUST002337,Line of Credit,Active,3185.27,2025-06-13,BR0050
ACC0006615,CUST001958,Savings,Active,7454.67,2024-09-13,BR0076
ACC0006616,CUST003115,Savings,Active,9615.73,2020-04-09,BR0033
ACC0006617,CUST002868,Line of Credit,Active,14490.68,2023-05-07,BR0078
ACC0006618,CUST001705,Line of Credit,Active,13324.07,2018-08-09,BR0039
ACC0006619,CUST002351,Savings,Active,4519.33,2021-04-12,BR0062
ACC0006620,CUST001129,Savings,Active,7249.8,2022-07-28,BR0035
ACC0006621,CUST002101,Line of Credit,Active,10228.14,2023-05-23,BR0097
ACC0006622,CUST001069,Chequing,Dormant,7944.68,2026-02-11,BR0089
ACC0006623,CUST001090,Line of Credit,Active,5373.36,2020-09-22,BR0046
ACC0006624,CUST001280,Savings,Active,7438.22,2023-08-28,BR0056
ACC0006625,CUST004662,Line of Credit,Active,13901.29,2023-02-21,BR0018
ACC0006626,CUST004704,Line of Credit,Active,6485.8,2020-11-10,BR0010
ACC0006627,CUST002044,Savings,Active,8988.18,2026-01-13,BR0029
ACC0006628,CUST001551,Savings,Active,7728.03,2018-11-08,BR0086
ACC0006629,CUST004474,Chequing,Active,4362.14,2020-08-17,BR0033
ACC0006630,CUST001486,Savings,Active,11793.85,2021-03-12,BR0014
ACC0006631,CUST004217,Savings,Active,6598.87,2022-03-05,BR0020
ACC0006632,CUST000307,Chequing,Dormant,5334.1,2019-08-10,BR0019
ACC0006633,CUST002723,Line of Credit,Active,7676.69,2023-07-12,BR0056
ACC0006634,CUST004786,Savings,Active,12559.27,2020-04-28,BR0048
ACC0006635,CUST000718,Line of Credit,Closed,7394.49,2020-01-26,BR0029
ACC0006636,CUST000378,Line of Credit,Active,7314.31,2018-12-27,BR0024
ACC0006637,CUST003774,Line of Credit,Active,8825.66,2022-02-09,BR0002
ACC0006638,CUST001120,Savings,Active,10037.02,2020-11-05,BR0025
ACC0006639,CUST000396,Savings,Active,5694.35,2018-07-12,BR0025
ACC0006640,CUST004915,Line of Credit,Active,6139.53,2019-08-13,BR0098
ACC0006641,CUST001019,Savings,Active,5436.4,2018-10-20,BR0096
ACC0006642,CUST000407,Savings,Active,8780.7,2024-12-31,BR0025
ACC0006643,CUST001956,Savings,Closed,6595.41,2019-11-11,BR0063
ACC0006644,CUST002188,Chequing,Active,6795.55,2025-11-19,BR0033
ACC0006645,CUST001829,Chequing,Active,6929.44,2019-08-01,BR0096
ACC0006646,CUST000513,Chequing,Dormant,2880.26,2018-08-08,BR0002
ACC0006647,CUST004771,Chequing,Active,9555.54,2020-05-22,BR0082
ACC0006648,CUST004476,Chequing,Active,5582.36,2022-07-12,BR0073
ACC0006649,CUST003781,Chequing,Active,6641.95,2021-11-22,BR0026
ACC0006650,CUST002834,Line of Credit,Active,4995.54,2021-01-07,BR0097
ACC0006651,CUST000608,Savings,Active,3444.03,2025-10-29,BR0014
ACC0006652,CUST001692,Line of Credit,Active,7358.65,2019-01-05,BR0064
ACC0006653,CUST003845,Chequing,Active,8486.68,2023-05-30,BR0070
ACC0006654,CUST003544,Savings,Active,22285.7,2021-06-20,BR0029
ACC0006655,CUST003470,Chequing,Active,4735.83,2019-04-20,BR0033
ACC0006656,CUST000012,Savings,Active,10439.36,2024-09-24,BR0033
ACC0006657,CUST000193,Line of Credit,Active,5513.8,2024-07-27,BR0034
ACC0006658,CUST000732,Savings,Active,10952.87,2022-10-18,BR0013
ACC0006659,CUST002816,Chequing,Active,9255.97,2023-11-26,BR0089
ACC0006660,CUST004544,Savings,Dormant,4779.34,2023-02-06,BR0062
ACC0006661,CUST002554,Chequing,Active,3252.93,2018-04-25,BR0072
ACC0006662,CUST002069,Chequing,Active,2596.69,2021-01-09,BR0035
ACC0006663,CUST000802,Chequing,Active,11559.54,2023-04-22,BR0024
ACC0006664,CUST004282,Savings,Active,3839.76,2021-02-11,BR0032
ACC0006665,CUST004432,Chequing,Active,2299.07,2021-05-31,BR0058
ACC0006666,CUST002634,Chequing,Dormant,11419.28,2026-01-31,BR0079
ACC0006667,CUST000417,Chequing,Active,6839.77,2019-07-12,BR0060
ACC0006668,CUST004479,Chequing,Closed,5745.84,2023-02-03,BR0062
ACC0006669,CUST001016,Line of Credit,Active,10023.27,2022-04-17,BR0005
ACC0006670,CUST003954,Savings,Active,5532.67,2019-09-28,BR0007
ACC0006671,CUST001120,Line of Credit,Active,9503.43,2021-09-03,BR0021
ACC0006672,CUST004036,Line of Credit,Active,4782.41,2021-03-02,BR0007
ACC0006673,CUST003150,Line of Credit,Active,13788.16,2026-03-01,BR0043
ACC0006674,CUST002071,Savings,Active,4335.93,2022-05-25,BR0047
ACC0006675,CUST001676,Savings,Active,9580.84,2024-01-29,BR0026
ACC0006676,CUST001079,Chequing,Dormant,12417.08,2020-08-02,BR0079
ACC0006677,CUST002128,Chequing,Dormant,556.57,2019-06-26,BR0069
ACC0006678,CUST003971,Line of Credit,Active,9058.23,2022-03-19,BR0094
ACC0006679,CUST001998,Savings,Active,4387.82,2023-04-12,BR0066
ACC0006680,CUST004404,Savings,Active,9989.43,2018-05-29,BR0004
ACC0006681,CUST004536,Chequing,Active,7739.02,2019-01-23,BR0063
ACC0006682,CUST003876,Savings,Active,8889.92,2024-05-23,BR0085
ACC0006683,CUST003965,Line of Credit,Active,6549.37,2025-05-29,BR0047
ACC0006684,CUST004158,Chequing,Active,12868.69,2019-02-13,BR0013
ACC0006685,CUST001519,Savings,Active,2676.51,2026-02-16,BR0062
ACC0006686,CUST000484,Line of Credit,Active,12112.18,2021-04-22,BR0096
ACC0006687,CUST000835,Savings,Active,4829.94,2024-05-28,BR0065
ACC0006688,CUST000892,Line of Credit,Active,1752.64,2025-07-06,BR0071
ACC0006689,CUST003675,Line of Credit,Active,6997.34,2021-12-13,BR0092
ACC0006690,CUST000860,Line of Credit,Active,4489.62,2024-12-09,BR0001
ACC0006691,CUST004390,Line of Credit,Active,8700.46,2025-09-04,BR0006
ACC0006692,CUST001356,Line of Credit,Active,9180.61,2018-10-30,BR0038
ACC0006693,CUST001686,Line of Credit,Active,6193.13,2021-07-19,BR0091
ACC0006694,CUST002857,Chequing,Active,8929.09,2020-09-04,BR0062
ACC0006695,CUST000467,Savings,Active,8010.03,2020-11-17,BR0064
ACC0006696,CUST002525,Line of Credit,Active,6923.63,2022-10-25,BR0039
ACC0006697,CUST002793,Chequing,Dormant,6075.49,2025-03-08,BR0059
ACC0006698,CUST000379,Savings,Active,5027.37,2022-09-19,BR0074
ACC0006699,CUST001715,Savings,Active,16965.32,2022-12-04,BR0084
ACC0006700,CUST003148,Line of Credit,Active,6735.92,2021-05-24,BR0057
ACC0006701,CUST003327,Savings,Active,8222.44,2018-07-24,BR0013
ACC0006702,CUST004178,Chequing,Active,9734.21,2021-04-13,BR0077
ACC0006703,CUST001877,Savings,Active,5775.24,2024-05-03,BR0089
ACC0006704,CUST003952,Line of Credit,Active,8556.21,2019-08-18,BR0034
ACC0006705,CUST004260,Savings,Active,16121.45,2023-02-18,BR0056
ACC0006706,CUST001207,Line of Credit,Active,4328.81,2022-06-02,BR0056
ACC0006707,CUST001706,Savings,Active,16118.06,2022-05-27,BR0069
ACC0006708,CUST001273,Savings,Active,10126.37,2022-05-14,BR0023
ACC0006709,CUST000126,Line of Credit,Active,4791.28,2019-03-14,BR0061
ACC0006710,CUST001996,Chequing,Closed,4167.08,2021-05-17,BR0029
ACC0006711,CUST001580,Line of Credit,Active,16068.05,2024-10-18,BR0011
ACC0006712,CUST000894,Chequing,Active,11647.04,2021-10-02,BR0078
ACC0006713,CUST000768,Savings,Active,6307.03,2023-06-20,BR0034
ACC0006714,CUST002283,Savings,Active,5154.2,2023-09-08,BR0026
ACC0006715,CUST004058,Chequing,Active,4803.57,2024-10-03,BR0021
ACC0006716,CUST001108,Savings,Active,6127.51,2023-01-01,BR0072
ACC0006717,CUST000576,Chequing,Active,6470.64,2019-01-13,BR0041
ACC0006718,CUST003367,Line of Credit,Active,7514.21,2024-05-19,BR0053
ACC0006719,CUST001579,Chequing,Dormant,3776.02,2024-12-15,BR0100
ACC0006720,CUST000415,Savings,Active,4677.71,2021-03-01,BR0024
ACC0006721,CUST000395,Line of Credit,Active,5946.79,2021-04-05,BR0071
ACC0006722,CUST000820,Savings,Active,19416.06,2025-01-30,BR0011
ACC0006723,CUST000228,Line of Credit,Active,7979.96,2022-12-25,BR0072
ACC0006724,CUST001786,Savings,Active,2920.4,2024-10-19,BR0074
ACC0006725,CUST002563,Chequing,Active,3896.29,2024-06-01,BR0083
ACC0006726,CUST000773,Savings,Active,15959.17,2025-06-29,BR0036
ACC0006727,CUST003198,Savings,Active,12927.42,2020-06-17,BR0024
ACC0006728,CUST003412,Savings,Active,5492.46,2019-09-22,BR0036
ACC0006729,CUST003707,Chequing,Active,9027.88,2023-10-14,BR0019
ACC0006730,CUST004525,Chequing,Active,8455.98,2019-09-18,BR0017
ACC0006731,CUST002230,Chequing,Active,6859.23,2020-09-10,BR0043
ACC0006732,CUST000938,Savings,Active,4199.11,2022-01-19,BR0034
ACC0006733,CUST004736,Chequing,Active,2144.68,2018-06-10,BR0038
ACC0006734,CUST002280,Chequing,Active,10974.66,2022-02-22,BR0026
ACC0006735,CUST002101,Chequing,Active,8565.23,2021-11-19,BR0076
ACC0006736,CUST004547,Savings,Dormant,4241.53,2020-10-19,BR0056
ACC0006737,CUST002044,Savings,Active,12619.75,2024-05-29,BR0072
ACC0006738,CUST000439,Line of Credit,Active,15622.32,2022-11-13,BR0057
ACC0006739,CUST002122,Chequing,Dormant,7829.82,2024-08-23,BR0040
ACC0006740,CUST003671,Savings,Active,6714.11,2025-08-19,BR0083
ACC0006741,CUST001674,Line of Credit,Active,2567.21,2025-04-15,BR0048
ACC0006742,CUST004692,Chequing,Active,6172.84,2018-09-07,BR0063
ACC0006743,CUST003142,Line of Credit,Active,3563.57,2019-05-25,BR0081
ACC0006744,CUST002107,Savings,Active,6375.33,2021-05-17,BR0061
ACC0006745,CUST001227,Savings,Active,11884.21,2024-11-12,BR0077
ACC0006746,CUST001437,Savings,Active,9703.7,2023-06-10,BR0079
ACC0006747,CUST004278,Savings,Active,12816.09,2024-01-03,BR0001
ACC0006748,CUST004132,Savings,Active,5873.88,2022-03-08,BR0057
ACC0006749,CUST001249,Line of Credit,Active,3041.77,2025-11-08,BR0010
ACC0006750,CUST000679,Line of Credit,Active,5730.2,2025-03-01,BR0026
ACC0006751,CUST001616,Savings,Active,7848.7,2019-11-13,BR0073
ACC0006752,CUST001312,Line of Credit,Active,13124.41,2023-12-11,BR0001
ACC0006753,CUST001510,Line of Credit,Active,10753.18,2026-04-26,BR0068
ACC0006754,CUST003682,Line of Credit,Active,2299.88,2023-03-19,BR0034
ACC0006755,CUST004385,Line of Credit,Active,7711.52,2022-03-12,BR0080
ACC0006756,CUST003482,Line of Credit,Active,11823.9,2024-04-03,BR0032
ACC0006757,CUST001657,Line of Credit,Active,13628.8,2021-07-21,BR0078
ACC0006758,CUST000977,Line of Credit,Dormant,12327.61,2024-03-20,BR0004
ACC0006759,CUST001753,Chequing,Active,4531.24,2022-12-06,BR0099
ACC0006760,CUST001081,Savings,Active,4672.91,2023-06-24,BR0020
ACC0006761,CUST004893,Chequing,Active,16968.0,2025-02-20,BR0010
ACC0006762,CUST002578,Line of Credit,Active,5270.0,2023-04-11,BR0061
ACC0006763,CUST000302,Chequing,Active,15498.47,2020-06-29,BR0007
ACC0006764,CUST003704,Chequing,Active,3921.92,2019-02-22,BR0086
ACC0006765,CUST002464,Savings,Dormant,6371.19,2019-08-11,BR0040
ACC0006766,CUST000586,Chequing,Active,1673.93,2020-12-30,BR0064
ACC0006767,CUST001142,Line of Credit,Active,6113.17,2025-06-22,BR0030
ACC0006768,CUST000092,Line of Credit,Active,4146.19,2021-12-15,BR0084
ACC0006769,CUST003224,Savings,Active,9741.77,2020-01-15,BR0097
ACC0006770,CUST004554,Line of Credit,Closed,9697.58,2025-01-24,BR0023
ACC0006771,CUST003437,Savings,Active,8740.7,2019-08-10,BR0077
ACC0006772,CUST004463,Line of Credit,Active,4273.12,2024-08-20,BR0080
ACC0006773,CUST003868,Line of Credit,Active,12847.78,2021-07-23,BR0085
ACC0006774,CUST000408,Line of Credit,Active,7026.9,2022-01-19,BR0069
ACC0006775,CUST003576,Savings,Active,10183.22,2022-11-23,BR0065
ACC0006776,CUST003259,Savings,Active,12364.84,2019-08-11,BR0067
ACC0006777,CUST000544,Line of Credit,Active,7484.62,2018-07-14,BR0071
ACC0006778,CUST001449,Savings,Active,2848.06,2024-10-16,BR0038
ACC0006779,CUST001789,Line of Credit,Dormant,7980.56,2023-11-07,BR0041
ACC0006780,CUST004828,Savings,Active,6157.65,2019-10-10,BR0092
ACC0006781,CUST000281,Line of Credit,Active,4016.18,2019-05-07,BR0061
ACC0006782,CUST004026,Savings,Active,14571.77,2021-06-04,BR0074
ACC0006783,CUST001866,Line of Credit,Active,5765.83,2018-11-09,BR0050
ACC0006784,CUST004163,Chequing,Active,9380.59,2026-03-06,BR0085
ACC0006785,CUST004850,Chequing,Active,10628.65,2023-11-08,BR0023
ACC0006786,CUST004692,Line of Credit,Active,7982.45,2025-09-17,BR0073
ACC0006787,CUST000668,Line of Credit,Active,5393.78,2018-12-15,BR0061
ACC0006788,CUST002888,Line of Credit,Active,2645.97,2020-11-30,BR0026
ACC0006789,CUST004136,Line of Credit,Active,8685.98,2019-11-13,BR0095
ACC0006790,CUST001890,Chequing,Active,5795.6,2024-06-08,BR0064
ACC0006791,CUST003427,Savings,Active,16725.91,2025-09-11,BR0024
ACC0006792,CUST004071,Savings,Active,4598.64,2019-04-15,BR0009
ACC0006793,CUST002610,Line of Credit,Active,1708.61,2022-06-27,BR0076
ACC0006794,CUST001456,Chequing,Active,3338.8,2020-08-23,BR0043
ACC0006795,CUST001322,Chequing,Active,12315.72,2019-07-18,BR0002
ACC0006796,CUST001441,Chequing,Active,10812.55,2022-03-08,BR0014
ACC0006797,CUST001161,Savings,Active,14506.36,2023-08-13,BR0010
ACC0006798,CUST003337,Savings,Active,6215.24,2020-04-25,BR0053
ACC0006799,CUST000997,Line of Credit,Active,10065.46,2025-10-23,BR0061
ACC0006800,CUST004606,Savings,Active,7768.81,2019-11-15,BR0082
ACC0006801,CUST004423,Savings,Active,4808.19,2021-08-11,BR0084
ACC0006802,CUST003458,Chequing,Active,6999.3,2023-07-11,BR0047
ACC0006803,CUST002904,Chequing,Dormant,5558.57,2019-05-25,BR0042
ACC0006804,CUST002566,Chequing,Active,14057.02,2021-04-25,BR0056
ACC0006805,CUST002595,Savings,Active,4787.71,2023-02-20,BR0082
ACC0006806,CUST004948,Savings,Active,15180.23,2019-10-15,BR0075
ACC0006807,CUST003679,Line of Credit,Dormant,4604.56,2023-12-08,BR0094
ACC0006808,CUST003146,Line of Credit,Active,5561.0,2020-09-09,BR0059
ACC0006809,CUST004351,Line of Credit,Active,7191.79,2021-04-04,BR0035
ACC0006810,CUST003133,Savings,Active,4479.35,2018-12-10,BR0097
ACC0006811,CUST000172,Savings,Active,7155.99,2020-05-03,BR0073
ACC0006812,CUST002150,Chequing,Active,7712.45,2020-12-19,BR0053
ACC0006813,CUST002168,Savings,Closed,13653.78,2025-08-25,BR0099
ACC0006814,CUST004663,Savings,Closed,1688.57,2022-11-17,BR0009
ACC0006815,CUST001880,Chequing,Active,4630.07,2023-05-02,BR0051
ACC0006816,CUST004009,Savings,Active,16250.69,2024-06-27,BR0046
ACC0006817,CUST002691,Chequing,Active,5491.06,2020-07-09,BR0096
ACC0006818,CUST003909,Savings,Active,5490.26,2020-07-27,BR0064
ACC0006819,CUST004204,Savings,Active,4450.76,2021-02-12,BR0025
ACC0006820,CUST001218,Savings,Active,9944.59,2022-05-27,BR0030
ACC0006821,CUST002477,Savings,Active,2513.26,2023-09-21,BR0062
ACC0006822,CUST004936,Chequing,Closed,8451.77,2022-10-18,BR0016
ACC0006823,CUST000785,Chequing,Active,17564.2,2023-11-17,BR0045
ACC0006824,CUST001888,Chequing,Active,2103.29,2018-04-26,BR0064
ACC0006825,CUST000508,Line of Credit,Active,10007.88,2024-05-11,BR0083
ACC0006826,CUST002394,Line of Credit,Active,3218.46,2024-04-11,BR0011
ACC0006827,CUST003918,Line of Credit,Active,8738.91,2025-03-08,BR0029
ACC0006828,CUST001710,Line of Credit,Active,8327.53,2019-08-04,BR0010
ACC0006829,CUST000199,Savings,Active,10392.75,2022-12-06,BR0037
ACC0006830,CUST004379,Chequing,Active,5077.12,2019-07-11,BR0009
ACC0006831,CUST003657,Chequing,Active,5236.08,2019-10-15,BR0018
ACC0006832,CUST003973,Line of Credit,Active,10549.14,2019-11-25,BR0053
ACC0006833,CUST000337,Chequing,Active,5049.63,2022-05-07,BR0008
ACC0006834,CUST001885,Line of Credit,Active,11234.78,2022-05-30,BR0024
ACC0006835,CUST000359,Savings,Active,1358.26,2025-08-31,BR0017
ACC0006836,CUST003428,Line of Credit,Active,8039.41,2024-02-25,BR0047
ACC0006837,CUST003956,Chequing,Active,10841.61,2020-02-14,BR0079
ACC0006838,CUST000659,Savings,Active,6221.68,2019-12-27,BR0022
ACC0006839,CUST001987,Chequing,Active,13963.63,2023-09-22,BR0061
ACC0006840,CUST001495,Line of Credit,Active,5183.52,2025-11-23,BR0048
ACC0006841,CUST004605,Chequing,Active,7864.84,2026-01-31,BR0055
ACC0006842,CUST002454,Chequing,Active,11862.37,2022-04-07,BR0089
ACC0006843,CUST004682,Chequing,Active,3451.13,2018-10-10,BR0029
ACC0006844,CUST001755,Chequing,Active,12426.79,2024-02-27,BR0061
ACC0006845,CUST004330,Savings,Active,8395.06,2025-02-21,BR0038
ACC0006846,CUST001466,Line of Credit,Active,4335.44,2025-05-04,BR0062
ACC0006847,CUST003916,Line of Credit,Active,6819.24,2018-08-14,BR0069
ACC0006848,CUST004140,Line of Credit,Active,4109.49,2019-06-23,BR0043
ACC0006849,CUST002229,Chequing,Active,9576.96,2026-05-01,BR0063
ACC0006850,CUST000848,Savings,Active,5929.76,2025-08-23,BR0002
ACC0006851,CUST003062,Chequing,Active,5505.41,2021-06-05,BR0083
ACC0006852,CUST002217,Savings,Active,9742.98,2025-02-21,BR0001
ACC0006853,CUST003740,Line of Credit,Active,6140.52,2026-04-12,BR0073
ACC0006854,CUST001078,Chequing,Active,7018.88,2020-09-03,BR0049
ACC0006855,CUST000405,Savings,Active,6735.11,2021-06-13,BR0060
ACC0006856,CUST003170,Chequing,Active,1643.48,2020-01-18,BR0005
ACC0006857,CUST000509,Chequing,Active,2821.22,2020-05-04,BR0085
ACC0006858,CUST000441,Chequing,Active,4667.64,2023-06-09,BR0082
ACC0006859,CUST003177,Savings,Active,4871.27,2025-08-09,BR0068
ACC0006860,CUST004047,Savings,Active,1527.73,2022-04-19,BR0099
ACC0006861,CUST003525,Chequing,Active,7012.53,2019-03-30,BR0072
ACC0006862,CUST001736,Line of Credit,Active,6421.18,2023-06-13,BR0094
ACC0006863,CUST003082,Chequing,Active,7474.18,2021-09-12,BR0049
ACC0006864,CUST004455,Line of Credit,Active,5718.16,2022-01-20,BR0028
ACC0006865,CUST000978,Chequing,Active,14914.9,2023-07-10,BR0084
ACC0006866,CUST002396,Savings,Active,9107.17,2024-08-03,BR0085
ACC0006867,CUST000463,Savings,Active,15960.06,2023-01-13,BR0094
ACC0006868,CUST003719,Chequing,Active,3440.48,2023-03-07,BR0017
ACC0006869,CUST003505,Savings,Active,5622.96,2023-04-07,BR0093
ACC0006870,CUST004265,Savings,Dormant,4924.3,2021-08-22,BR0099
ACC0006871,CUST004637,Line of Credit,Active,2402.6,2021-01-11,BR0053
ACC0006872,CUST004513,Chequing,Active,6232.48,2021-09-11,BR0100
ACC0006873,CUST002487,Chequing,Active,1454.0,2022-12-12,BR0009
ACC0006874,CUST001461,Savings,Active,9519.33,2022-03-02,BR0087
ACC0006875,CUST002794,Chequing,Active,13005.53,2019-10-21,BR0027
ACC0006876,CUST004297,Line of Credit,Closed,6021.56,2026-03-29,BR0091
ACC0006877,CUST001233,Savings,Active,7432.84,2023-04-07,BR0008
ACC0006878,CUST002298,Chequing,Active,13073.81,2020-03-10,BR0090
ACC0006879,CUST004690,Savings,Active,3864.9,2021-06-24,BR0052
ACC0006880,CUST000350,Savings,Active,2384.09,2020-07-20,BR0086
ACC0006881,CUST001643,Savings,Active,1423.7,2022-01-15,BR0062
ACC0006882,CUST002203,Line of Credit,Active,4131.29,2022-04-22,BR0099
ACC0006883,CUST001604,Savings,Active,4572.38,2025-01-30,BR0065
ACC0006884,CUST001158,Line of Credit,Active,9917.54,2024-11-21,BR0045
ACC0006885,CUST004347,Line of Credit,Active,2915.34,2022-04-25,BR0043
ACC0006886,CUST001195,Savings,Active,2315.6,2025-05-28,BR0033
ACC0006887,CUST001659,Line of Credit,Active,10887.52,2019-08-27,BR0061
ACC0006888,CUST001375,Savings,Active,4761.71,2019-01-04,BR0079
ACC0006889,CUST000283,Savings,Active,7465.94,2022-01-12,BR0080
ACC0006890,CUST003902,Line of Credit,Active,10254.28,2018-08-23,BR0018
ACC0006891,CUST002674,Line of Credit,Dormant,23789.48,2021-03-12,BR0030
ACC0006892,CUST002085,Chequing,Active,8495.41,2019-06-24,BR0048
ACC0006893,CUST002872,Chequing,Active,4454.5,2025-10-02,BR0077
ACC0006894,CUST000821,Chequing,Active,10770.99,2025-03-17,BR0070
ACC0006895,CUST001049,Chequing,Active,3717.35,2024-03-30,BR0069
ACC0006896,CUST000194,Savings,Active,12986.97,2022-01-26,BR0044
ACC0006897,CUST002274,Chequing,Active,4269.1,2019-09-27,BR0045
ACC0006898,CUST003804,Savings,Active,3288.83,2022-09-22,BR0062
ACC0006899,CUST002691,Line of Credit,Active,6951.29,2019-11-29,BR0041
ACC0006900,CUST000347,Chequing,Dormant,8351.56,2022-08-20,BR0100
ACC0006901,CUST002036,Line of Credit,Active,3384.93,2021-01-07,BR0027
ACC0006902,CUST003949,Savings,Active,4681.43,2019-07-25,BR0064
ACC0006903,CUST002636,Line of Credit,Active,8889.09,2024-02-12,BR0092
ACC0006904,CUST002889,Chequing,Active,7586.43,2023-02-18,BR0008
ACC0006905,CUST004990,Line of Credit,Active,8608.21,2020-12-09,BR0084
ACC0006906,CUST000239,Line of Credit,Active,13124.58,2020-05-01,BR0028
ACC0006907,CUST003091,Chequing,Active,8059.43,2020-11-23,BR0048
ACC0006908,CUST002413,Chequing,Active,15128.98,2022-04-19,BR0032
ACC0006909,CUST004974,Savings,Active,11121.78,2021-05-22,BR0063
ACC0006910,CUST004615,Savings,Active,4749.88,2020-05-27,BR0032
ACC0006911,CUST001978,Line of Credit,Dormant,13462.06,2021-06-28,BR0022
ACC0006912,CUST003211,Chequing,Active,7868.98,2023-05-17,BR0051
ACC0006913,CUST004809,Savings,Dormant,12316.82,2025-04-27,BR0099
ACC0006914,CUST002420,Savings,Active,8702.28,2021-05-08,BR0006
ACC0006915,CUST003733,Line of Credit,Active,17217.33,2025-08-18,BR0048
ACC0006916,CUST000204,Savings,Active,3293.86,2020-09-19,BR0018
ACC0006917,CUST000122,Line of Credit,Dormant,5959.5,2020-06-04,BR0076
ACC0006918,CUST001029,Savings,Active,9621.74,2021-04-24,BR0064
ACC0006919,CUST003794,Line of Credit,Active,7383.04,2025-03-04,BR0060
ACC0006920,CUST001552,Line of Credit,Active,3739.92,2018-07-15,BR0098
ACC0006921,CUST001513,Chequing,Active,16260.6,2023-09-29,BR0075
ACC0006922,CUST000847,Line of Credit,Active,6483.89,2025-09-24,BR0035
ACC0006923,CUST003271,Chequing,Active,11654.46,2019-11-03,BR0007
ACC0006924,CUST002697,Line of Credit,Dormant,9195.05,2025-09-23,BR0045
ACC0006925,CUST001705,Line of Credit,Active,10545.12,2022-11-25,BR0024
ACC0006926,CUST003628,Line of Credit,Active,3147.08,2018-09-10,BR0021
ACC0006927,CUST000611,Savings,Active,6644.93,2024-09-06,BR0075
ACC0006928,CUST004831,Savings,Active,10695.0,2025-09-08,BR0100
ACC0006929,CUST003266,Chequing,Active,11609.72,2025-09-14,BR0022
